Tiempo PosicionX_Euler PosicionY_Euler PosicionX_Leapfrog PosicionX_Leapfrog
1.82196e+07 -1.3205e+11 -7.00159e+10 -1.3128e+11 -7.05773e+10
1.82232e+07 -1.32e+11 -7.01107e+10 -1.31229e+11 -7.06719e+10
1.82268e+07 -1.31949e+11 -7.02055e+10 -1.31178e+11 -7.07664e+10
1.82304e+07 -1.31899e+11 -7.03002e+10 -1.31127e+11 -7.08609e+10
1.8234e+07 -1.31848e+11 -7.03949e+10 -1.31076e+11 -7.09554e+10
1.82376e+07 -1.31798e+11 -7.04895e+10 -1.31025e+11 -7.10498e+10
1.82412e+07 -1.31747e+11 -7.05841e+10 -1.30973e+11 -7.11442e+10
1.82448e+07 -1.31696e+11 -7.06787e+10 -1.30922e+11 -7.12386e+10
1.82484e+07 -1.31645e+11 -7.07732e+10 -1.3087e+11 -7.13329e+10
1.8252e+07 -1.31595e+11 -7.08677e+10 -1.30819e+11 -7.14272e+10
1.82556e+07 -1.31544e+11 -7.09622e+10 -1.30767e+11 -7.15215e+10
1.82592e+07 -1.31493e+11 -7.10566e+10 -1.30715e+11 -7.16157e+10
1.82628e+07 -1.31442e+11 -7.1151e+10 -1.30664e+11 -7.17098e+10
1.82664e+07 -1.3139e+11 -7.12454e+10 -1.30612e+11 -7.1804e+10
1.827e+07 -1.31339e+11 -7.13397e+10 -1.3056e+11 -7.18981e+10
1.82736e+07 -1.31288e+11 -7.1434e+10 -1.30508e+11 -7.19922e+10
1.82772e+07 -1.31237e+11 -7.15282e+10 -1.30456e+11 -7.20862e+10
1.82808e+07 -1.31185e+11 -7.16224e+10 -1.30404e+11 -7.21802e+10
1.82844e+07 -1.31134e+11 -7.17166e+10 -1.30351e+11 -7.22741e+10
1.8288e+07 -1.31082e+11 -7.18107e+10 -1.30299e+11 -7.2368e+10
1.82916e+07 -1.31031e+11 -7.19048e+10 -1.30247e+11 -7.24619e+10
1.82952e+07 -1.30979e+11 -7.19989e+10 -1.30194e+11 -7.25558e+10
1.82988e+07 -1.30927e+11 -7.20929e+10 -1.30142e+11 -7.26496e+10
1.83024e+07 -1.30875e+11 -7.21869e+10 -1.30089e+11 -7.27433e+10
1.8306e+07 -1.30823e+11 -7.22808e+10 -1.30037e+11 -7.28371e+10
1.83096e+07 -1.30772e+11 -7.23747e+10 -1.29984e+11 -7.29307e+10
1.83132e+07 -1.3072e+11 -7.24686e+10 -1.29931e+11 -7.30244e+10
1.83168e+07 -1.30667e+11 -7.25624e+10 -1.29879e+11 -7.3118e+10
1.83204e+07 -1.30615e+11 -7.26562e+10 -1.29826e+11 -7.32116e+10
1.8324e+07 -1.30563e+11 -7.275e+10 -1.29773e+11 -7.33051e+10
1.83276e+07 -1.30511e+11 -7.28437e+10 -1.2972e+11 -7.33986e+10
1.83312e+07 -1.30458e+11 -7.29374e+10 -1.29667e+11 -7.34921e+10
1.83348e+07 -1.30406e+11 -7.3031e+10 -1.29614e+11 -7.35855e+10
1.83384e+07 -1.30354e+11 -7.31246e+10 -1.2956e+11 -7.36789e+10
1.8342e+07 -1.30301e+11 -7.32182e+10 -1.29507e+11 -7.37722e+10
1.83456e+07 -1.30248e+11 -7.33117e+10 -1.29454e+11 -7.38655e+10
1.83492e+07 -1.30196e+11 -7.34052e+10 -1.294e+11 -7.39588e+10
1.83528e+07 -1.30143e+11 -7.34987e+10 -1.29347e+11 -7.4052e+10
1.83564e+07 -1.3009e+11 -7.35921e+10 -1.29293e+11 -7.41452e+10
1.836e+07 -1.30037e+11 -7.36855e+10 -1.2924e+11 -7.42384e+10
1.83636e+07 -1.29984e+11 -7.37788e+10 -1.29186e+11 -7.43315e+10
1.83672e+07 -1.29931e+11 -7.38721e+10 -1.29132e+11 -7.44246e+10
1.83708e+07 -1.29878e+11 -7.39654e+10 -1.29079e+11 -7.45176e+10
1.83744e+07 -1.29825e+11 -7.40586e+10 -1.29025e+11 -7.46106e+10
1.8378e+07 -1.29772e+11 -7.41518e+10 -1.28971e+11 -7.47036e+10
1.83816e+07 -1.29719e+11 -7.4245e+10 -1.28917e+11 -7.47965e+10
1.83852e+07 -1.29665e+11 -7.43381e+10 -1.28863e+11 -7.48894e+10
1.83888e+07 -1.29612e+11 -7.44312e+10 -1.28809e+11 -7.49822e+10
1.83924e+07 -1.29558e+11 -7.45242e+10 -1.28754e+11 -7.5075e+10
1.8396e+07 -1.29505e+11 -7.46172e+10 -1.287e+11 -7.51678e+10
1.83996e+07 -1.29451e+11 -7.47102e+10 -1.28646e+11 -7.52605e+10
1.84032e+07 -1.29397e+11 -7.48031e+10 -1.28591e+11 -7.53532e+10
1.84068e+07 -1.29344e+11 -7.4896e+10 -1.28537e+11 -7.54459e+10
1.84104e+07 -1.2929e+11 -7.49888e+10 -1.28482e+11 -7.55385e+10
1.8414e+07 -1.29236e+11 -7.50816e+10 -1.28428e+11 -7.5631e+10
1.84176e+07 -1.29182e+11 -7.51744e+10 -1.28373e+11 -7.57236e+10
1.84212e+07 -1.29128e+11 -7.52671e+10 -1.28318e+11 -7.58161e+10
1.84248e+07 -1.29074e+11 -7.53598e+10 -1.28263e+11 -7.59085e+10
1.84284e+07 -1.2902e+11 -7.54525e+10 -1.28209e+11 -7.60009e+10
1.8432e+07 -1.28966e+11 -7.55451e+10 -1.28154e+11 -7.60933e+10
1.84356e+07 -1.28911e+11 -7.56377e+10 -1.28099e+11 -7.61856e+10
1.84392e+07 -1.28857e+11 -7.57302e+10 -1.28044e+11 -7.62779e+10
1.84428e+07 -1.28802e+11 -7.58227e+10 -1.27988e+11 -7.63702e+10
1.84464e+07 -1.28748e+11 -7.59152e+10 -1.27933e+11 -7.64624e+10
1.845e+07 -1.28693e+11 -7.60076e+10 -1.27878e+11 -7.65546e+10
1.84536e+07 -1.28639e+11 -7.60999e+10 -1.27823e+11 -7.66467e+10
1.84572e+07 -1.28584e+11 -7.61923e+10 -1.27767e+11 -7.67388e+10
1.84608e+07 -1.28529e+11 -7.62846e+10 -1.27712e+11 -7.68308e+10
1.84644e+07 -1.28475e+11 -7.63769e+10 -1.27656e+11 -7.69229e+10
1.8468e+07 -1.2842e+11 -7.64691e+10 -1.27601e+11 -7.70148e+10
1.84716e+07 -1.28365e+11 -7.65613e+10 -1.27545e+11 -7.71068e+10
1.84752e+07 -1.2831e+11 -7.66534e+10 -1.27489e+11 -7.71987e+10
1.84788e+07 -1.28255e+11 -7.67455e+10 -1.27433e+11 -7.72905e+10
1.84824e+07 -1.28199e+11 -7.68376e+10 -1.27377e+11 -7.73823e+10
1.8486e+07 -1.28144e+11 -7.69296e+10 -1.27322e+11 -7.74741e+10
1.84896e+07 -1.28089e+11 -7.70216e+10 -1.27266e+11 -7.75658e+10
1.84932e+07 -1.28034e+11 -7.71135e+10 -1.27209e+11 -7.76575e+10
1.84968e+07 -1.27978e+11 -7.72054e+10 -1.27153e+11 -7.77492e+10
1.85004e+07 -1.27923e+11 -7.72973e+10 -1.27097e+11 -7.78408e+10
1.8504e+07 -1.27867e+11 -7.73891e+10 -1.27041e+11 -7.79324e+10
1.85076e+07 -1.27812e+11 -7.74809e+10 -1.26984e+11 -7.80239e+10
1.85112e+07 -1.27756e+11 -7.75726e+10 -1.26928e+11 -7.81154e+10
1.85148e+07 -1.277e+11 -7.76644e+10 -1.26872e+11 -7.82068e+10
1.85184e+07 -1.27644e+11 -7.7756e+10 -1.26815e+11 -7.82982e+10
1.8522e+07 -1.27588e+11 -7.78476e+10 -1.26758e+11 -7.83896e+10
1.85256e+07 -1.27533e+11 -7.79392e+10 -1.26702e+11 -7.84809e+10
1.85292e+07 -1.27477e+11 -7.80308e+10 -1.26645e+11 -7.85722e+10
1.85328e+07 -1.2742e+11 -7.81223e+10 -1.26588e+11 -7.86635e+10
1.85364e+07 -1.27364e+11 -7.82137e+10 -1.26531e+11 -7.87547e+10
1.854e+07 -1.27308e+11 -7.83052e+10 -1.26474e+11 -7.88459e+10
1.85436e+07 -1.27252e+11 -7.83966e+10 -1.26418e+11 -7.8937e+10
1.85472e+07 -1.27196e+11 -7.84879e+10 -1.2636e+11 -7.90281e+10
1.85508e+07 -1.27139e+11 -7.85792e+10 -1.26303e+11 -7.91191e+10
1.85544e+07 -1.27083e+11 -7.86705e+10 -1.26246e+11 -7.92101e+10
1.8558e+07 -1.27026e+11 -7.87617e+10 -1.26189e+11 -7.93011e+10
1.85616e+07 -1.2697e+11 -7.88529e+10 -1.26132e+11 -7.9392e+10
1.85652e+07 -1.26913e+11 -7.8944e+10 -1.26074e+11 -7.94829e+10
1.85688e+07 -1.26856e+11 -7.90351e+10 -1.26017e+11 -7.95737e+10
1.85724e+07 -1.26799e+11 -7.91262e+10 -1.25959e+11 -7.96645e+10
1.8576e+07 -1.26743e+11 -7.92172e+10 -1.25902e+11 -7.97552e+10
1.85796e+07 -1.26686e+11 -7.93082e+10 -1.25844e+11 -7.98459e+10
1.85832e+07 -1.26629e+11 -7.93991e+10 -1.25786e+11 -7.99366e+10
1.85868e+07 -1.26572e+11 -7.949e+10 -1.25728e+11 -8.00272e+10
1.85904e+07 -1.26514e+11 -7.95809e+10 -1.25671e+11 -8.01178e+10
1.8594e+07 -1.26457e+11 -7.96717e+10 -1.25613e+11 -8.02084e+10
1.85976e+07 -1.264e+11 -7.97624e+10 -1.25555e+11 -8.02989e+10
1.86012e+07 -1.26343e+11 -7.98532e+10 -1.25497e+11 -8.03893e+10
1.86048e+07 -1.26285e+11 -7.99439e+10 -1.25439e+11 -8.04798e+10
1.86084e+07 -1.26228e+11 -8.00345e+10 -1.2538e+11 -8.05701e+10
1.8612e+07 -1.2617e+11 -8.01251e+10 -1.25322e+11 -8.06605e+10
1.86156e+07 -1.26113e+11 -8.02157e+10 -1.25264e+11 -8.07508e+10
1.86192e+07 -1.26055e+11 -8.03062e+10 -1.25205e+11 -8.0841e+10
1.86228e+07 -1.25997e+11 -8.03967e+10 -1.25147e+11 -8.09312e+10
1.86264e+07 -1.2594e+11 -8.04872e+10 -1.25089e+11 -8.10214e+10
1.863e+07 -1.25882e+11 -8.05776e+10 -1.2503e+11 -8.11115e+10
1.86336e+07 -1.25824e+11 -8.06679e+10 -1.24971e+11 -8.12016e+10
1.86372e+07 -1.25766e+11 -8.07582e+10 -1.24913e+11 -8.12916e+10
1.86408e+07 -1.25708e+11 -8.08485e+10 -1.24854e+11 -8.13816e+10
1.86444e+07 -1.2565e+11 -8.09387e+10 -1.24795e+11 -8.14716e+10
1.8648e+07 -1.25592e+11 -8.10289e+10 -1.24736e+11 -8.15615e+10
1.86516e+07 -1.25534e+11 -8.11191e+10 -1.24677e+11 -8.16514e+10
1.86552e+07 -1.25475e+11 -8.12092e+10 -1.24618e+11 -8.17412e+10
1.86588e+07 -1.25417e+11 -8.12993e+10 -1.24559e+11 -8.1831e+10
1.86624e+07 -1.25358e+11 -8.13893e+10 -1.245e+11 -8.19207e+10
1.8666e+07 -1.253e+11 -8.14793e+10 -1.24441e+11 -8.20104e+10
1.86696e+07 -1.25241e+11 -8.15692e+10 -1.24382e+11 -8.21001e+10
1.86732e+07 -1.25183e+11 -8.16591e+10 -1.24322e+11 -8.21897e+10
1.86768e+07 -1.25124e+11 -8.1749e+10 -1.24263e+11 -8.22793e+10
1.86804e+07 -1.25065e+11 -8.18388e+10 -1.24203e+11 -8.23688e+10
1.8684e+07 -1.25007e+11 -8.19286e+10 -1.24144e+11 -8.24583e+10
1.86876e+07 -1.24948e+11 -8.20183e+10 -1.24084e+11 -8.25478e+10
1.86912e+07 -1.24889e+11 -8.2108e+10 -1.24025e+11 -8.26372e+10
1.86948e+07 -1.2483e+11 -8.21976e+10 -1.23965e+11 -8.27265e+10
1.86984e+07 -1.24771e+11 -8.22872e+10 -1.23905e+11 -8.28158e+10
1.8702e+07 -1.24712e+11 -8.23768e+10 -1.23845e+11 -8.29051e+10
1.87056e+07 -1.24652e+11 -8.24663e+10 -1.23785e+11 -8.29943e+10
1.87092e+07 -1.24593e+11 -8.25558e+10 -1.23725e+11 -8.30835e+10
1.87128e+07 -1.24534e+11 -8.26452e+10 -1.23665e+11 -8.31727e+10
1.87164e+07 -1.24475e+11 -8.27346e+10 -1.23605e+11 -8.32618e+10
1.872e+07 -1.24415e+11 -8.2824e+10 -1.23545e+11 -8.33508e+10
1.87236e+07 -1.24356e+11 -8.29133e+10 -1.23485e+11 -8.34398e+10
1.87272e+07 -1.24296e+11 -8.30026e+10 -1.23424e+11 -8.35288e+10
1.87308e+07 -1.24236e+11 -8.30918e+10 -1.23364e+11 -8.36177e+10
1.87344e+07 -1.24177e+11 -8.3181e+10 -1.23304e+11 -8.37066e+10
1.8738e+07 -1.24117e+11 -8.32701e+10 -1.23243e+11 -8.37955e+10
1.87416e+07 -1.24057e+11 -8.33592e+10 -1.23182e+11 -8.38843e+10
1.87452e+07 -1.23997e+11 -8.34482e+10 -1.23122e+11 -8.3973e+10
1.87488e+07 -1.23937e+11 -8.35372e+10 -1.23061e+11 -8.40617e+10
1.87524e+07 -1.23877e+11 -8.36262e+10 -1.23e+11 -8.41504e+10
1.8756e+07 -1.23817e+11 -8.37151e+10 -1.2294e+11 -8.4239e+10
1.87596e+07 -1.23757e+11 -8.3804e+10 -1.22879e+11 -8.43276e+10
1.87632e+07 -1.23697e+11 -8.38928e+10 -1.22818e+11 -8.44161e+10
1.87668e+07 -1.23636e+11 -8.39816e+10 -1.22757e+11 -8.45046e+10
1.87704e+07 -1.23576e+11 -8.40704e+10 -1.22696e+11 -8.45931e+10
1.8774e+07 -1.23516e+11 -8.41591e+10 -1.22635e+11 -8.46815e+10
1.87776e+07 -1.23455e+11 -8.42477e+10 -1.22573e+11 -8.47698e+10
1.87812e+07 -1.23395e+11 -8.43364e+10 -1.22512e+11 -8.48581e+10
1.87848e+07 -1.23334e+11 -8.44249e+10 -1.22451e+11 -8.49464e+10
1.87884e+07 -1.23273e+11 -8.45135e+10 -1.22389e+11 -8.50346e+10
1.8792e+07 -1.23213e+11 -8.4602e+10 -1.22328e+11 -8.51228e+10
1.87956e+07 -1.23152e+11 -8.46904e+10 -1.22266e+11 -8.52109e+10
1.87992e+07 -1.23091e+11 -8.47788e+10 -1.22205e+11 -8.5299e+10
1.88028e+07 -1.2303e+11 -8.48672e+10 -1.22143e+11 -8.53871e+10
1.88064e+07 -1.22969e+11 -8.49555e+10 -1.22081e+11 -8.54751e+10
1.881e+07 -1.22908e+11 -8.50437e+10 -1.2202e+11 -8.5563e+10
1.88136e+07 -1.22847e+11 -8.5132e+10 -1.21958e+11 -8.5651e+10
1.88172e+07 -1.22786e+11 -8.52202e+10 -1.21896e+11 -8.57388e+10
1.88208e+07 -1.22725e+11 -8.53083e+10 -1.21834e+11 -8.58267e+10
1.88244e+07 -1.22663e+11 -8.53964e+10 -1.21772e+11 -8.59144e+10
1.8828e+07 -1.22602e+11 -8.54844e+10 -1.2171e+11 -8.60022e+10
1.88316e+07 -1.22541e+11 -8.55724e+10 -1.21648e+11 -8.60899e+10
1.88352e+07 -1.22479e+11 -8.56604e+10 -1.21585e+11 -8.61775e+10
1.88388e+07 -1.22418e+11 -8.57483e+10 -1.21523e+11 -8.62651e+10
1.88424e+07 -1.22356e+11 -8.58362e+10 -1.21461e+11 -8.63527e+10
1.8846e+07 -1.22294e+11 -8.5924e+10 -1.21398e+11 -8.64402e+10
1.88496e+07 -1.22233e+11 -8.60118e+10 -1.21336e+11 -8.65277e+10
1.88532e+07 -1.22171e+11 -8.60995e+10 -1.21273e+11 -8.66151e+10
1.88568e+07 -1.22109e+11 -8.61872e+10 -1.21211e+11 -8.67025e+10
1.88604e+07 -1.22047e+11 -8.62749e+10 -1.21148e+11 -8.67898e+10
1.8864e+07 -1.21985e+11 -8.63625e+10 -1.21085e+11 -8.68771e+10
1.88676e+07 -1.21923e+11 -8.64501e+10 -1.21023e+11 -8.69643e+10
1.88712e+07 -1.21861e+11 -8.65376e+10 -1.2096e+11 -8.70515e+10
1.88748e+07 -1.21799e+11 -8.66251e+10 -1.20897e+11 -8.71387e+10
1.88784e+07 -1.21736e+11 -8.67125e+10 -1.20834e+11 -8.72258e+10
1.8882e+07 -1.21674e+11 -8.67999e+10 -1.20771e+11 -8.73128e+10
1.88856e+07 -1.21612e+11 -8.68872e+10 -1.20708e+11 -8.73998e+10
1.88892e+07 -1.21549e+11 -8.69745e+10 -1.20645e+11 -8.74868e+10
1.88928e+07 -1.21487e+11 -8.70618e+10 -1.20581e+11 -8.75737e+10
1.88964e+07 -1.21424e+11 -8.7149e+10 -1.20518e+11 -8.76606e+10
1.89e+07 -1.21362e+11 -8.72361e+10 -1.20455e+11 -8.77475e+10
1.89036e+07 -1.21299e+11 -8.73232e+10 -1.20391e+11 -8.78342e+10
1.89072e+07 -1.21236e+11 -8.74103e+10 -1.20328e+11 -8.7921e+10
1.89108e+07 -1.21174e+11 -8.74973e+10 -1.20264e+11 -8.80077e+10
1.89144e+07 -1.21111e+11 -8.75843e+10 -1.20201e+11 -8.80943e+10
1.8918e+07 -1.21048e+11 -8.76712e+10 -1.20137e+11 -8.81809e+10
1.89216e+07 -1.20985e+11 -8.77581e+10 -1.20073e+11 -8.82675e+10
1.89252e+07 -1.20922e+11 -8.7845e+10 -1.2001e+11 -8.8354e+10
1.89288e+07 -1.20859e+11 -8.79318e+10 -1.19946e+11 -8.84405e+10
1.89324e+07 -1.20795e+11 -8.80185e+10 -1.19882e+11 -8.85269e+10
1.8936e+07 -1.20732e+11 -8.81052e+10 -1.19818e+11 -8.86133e+10
1.89396e+07 -1.20669e+11 -8.81919e+10 -1.19754e+11 -8.86996e+10
1.89432e+07 -1.20606e+11 -8.82785e+10 -1.1969e+11 -8.87859e+10
1.89468e+07 -1.20542e+11 -8.83651e+10 -1.19626e+11 -8.88721e+10
1.89504e+07 -1.20479e+11 -8.84516e+10 -1.19561e+11 -8.89583e+10
1.8954e+07 -1.20415e+11 -8.85381e+10 -1.19497e+11 -8.90445e+10
1.89576e+07 -1.20351e+11 -8.86245e+10 -1.19433e+11 -8.91306e+10
1.89612e+07 -1.20288e+11 -8.87109e+10 -1.19368e+11 -8.92166e+10
1.89648e+07 -1.20224e+11 -8.87973e+10 -1.19304e+11 -8.93026e+10
1.89684e+07 -1.2016e+11 -8.88836e+10 -1.19239e+11 -8.93886e+10
1.8972e+07 -1.20096e+11 -8.89698e+10 -1.19175e+11 -8.94745e+10
1.89756e+07 -1.20032e+11 -8.9056e+10 -1.1911e+11 -8.95603e+10
1.89792e+07 -1.19969e+11 -8.91422e+10 -1.19045e+11 -8.96462e+10
1.89828e+07 -1.19904e+11 -8.92283e+10 -1.18981e+11 -8.97319e+10
1.89864e+07 -1.1984e+11 -8.93144e+10 -1.18916e+11 -8.98177e+10
1.899e+07 -1.19776e+11 -8.94004e+10 -1.18851e+11 -8.99033e+10
1.89936e+07 -1.19712e+11 -8.94864e+10 -1.18786e+11 -8.9989e+10
1.89972e+07 -1.19648e+11 -8.95723e+10 -1.18721e+11 -9.00746e+10
1.90008e+07 -1.19583e+11 -8.96582e+10 -1.18656e+11 -9.01601e+10
1.90044e+07 -1.19519e+11 -8.9744e+10 -1.18591e+11 -9.02456e+10
1.9008e+07 -1.19454e+11 -8.98298e+10 -1.18525e+11 -9.0331e+10
1.90116e+07 -1.1939e+11 -8.99156e+10 -1.1846e+11 -9.04164e+10
1.90152e+07 -1.19325e+11 -9.00013e+10 -1.18395e+11 -9.05018e+10
1.90188e+07 -1.19261e+11 -9.00869e+10 -1.18329e+11 -9.05871e+10
1.90224e+07 -1.19196e+11 -9.01725e+10 -1.18264e+11 -9.06723e+10
1.9026e+07 -1.19131e+11 -9.02581e+10 -1.18198e+11 -9.07576e+10
1.90296e+07 -1.19066e+11 -9.03436e+10 -1.18133e+11 -9.08427e+10
1.90332e+07 -1.19001e+11 -9.04291e+10 -1.18067e+11 -9.09278e+10
1.90368e+07 -1.18936e+11 -9.05145e+10 -1.18001e+11 -9.10129e+10
1.90404e+07 -1.18871e+11 -9.05999e+10 -1.17936e+11 -9.10979e+10
1.9044e+07 -1.18806e+11 -9.06852e+10 -1.1787e+11 -9.11829e+10
1.90476e+07 -1.18741e+11 -9.07705e+10 -1.17804e+11 -9.12678e+10
1.90512e+07 -1.18676e+11 -9.08557e+10 -1.17738e+11 -9.13527e+10
1.90548e+07 -1.18611e+11 -9.09409e+10 -1.17672e+11 -9.14375e+10
1.90584e+07 -1.18545e+11 -9.1026e+10 -1.17606e+11 -9.15223e+10
1.9062e+07 -1.1848e+11 -9.11111e+10 -1.1754e+11 -9.1607e+10
1.90656e+07 -1.18415e+11 -9.11962e+10 -1.17474e+11 -9.16917e+10
1.90692e+07 -1.18349e+11 -9.12812e+10 -1.17407e+11 -9.17764e+10
1.90728e+07 -1.18283e+11 -9.13661e+10 -1.17341e+11 -9.1861e+10
1.90764e+07 -1.18218e+11 -9.1451e+10 -1.17275e+11 -9.19455e+10
1.908e+07 -1.18152e+11 -9.15359e+10 -1.17208e+11 -9.203e+10
1.90836e+07 -1.18086e+11 -9.16207e+10 -1.17142e+11 -9.21145e+10
1.90872e+07 -1.18021e+11 -9.17055e+10 -1.17075e+11 -9.21989e+10
1.90908e+07 -1.17955e+11 -9.17902e+10 -1.17009e+11 -9.22832e+10
1.90944e+07 -1.17889e+11 -9.18748e+10 -1.16942e+11 -9.23675e+10
1.9098e+07 -1.17823e+11 -9.19595e+10 -1.16875e+11 -9.24518e+10
1.91016e+07 -1.17757e+11 -9.2044e+10 -1.16808e+11 -9.2536e+10
1.91052e+07 -1.1769e+11 -9.21286e+10 -1.16741e+11 -9.26201e+10
1.91088e+07 -1.17624e+11 -9.2213e+10 -1.16675e+11 -9.27043e+10
1.91124e+07 -1.17558e+11 -9.22975e+10 -1.16608e+11 -9.27883e+10
1.9116e+07 -1.17492e+11 -9.23819e+10 -1.1654e+11 -9.28723e+10
1.91196e+07 -1.17425e+11 -9.24662e+10 -1.16473e+11 -9.29563e+10
1.91232e+07 -1.17359e+11 -9.25505e+10 -1.16406e+11 -9.30402e+10
1.91268e+07 -1.17292e+11 -9.26347e+10 -1.16339e+11 -9.31241e+10
1.91304e+07 -1.17226e+11 -9.27189e+10 -1.16272e+11 -9.32079e+10
1.9134e+07 -1.17159e+11 -9.28031e+10 -1.16204e+11 -9.32917e+10
1.91376e+07 -1.17093e+11 -9.28872e+10 -1.16137e+11 -9.33754e+10
1.91412e+07 -1.17026e+11 -9.29712e+10 -1.16069e+11 -9.34591e+10
1.91448e+07 -1.16959e+11 -9.30552e+10 -1.16002e+11 -9.35427e+10
1.91484e+07 -1.16892e+11 -9.31392e+10 -1.15934e+11 -9.36263e+10
1.9152e+07 -1.16825e+11 -9.32231e+10 -1.15867e+11 -9.37098e+10
1.91556e+07 -1.16758e+11 -9.33069e+10 -1.15799e+11 -9.37933e+10
1.91592e+07 -1.16691e+11 -9.33907e+10 -1.15731e+11 -9.38767e+10
1.91628e+07 -1.16624e+11 -9.34745e+10 -1.15663e+11 -9.39601e+10
1.91664e+07 -1.16557e+11 -9.35582e+10 -1.15595e+11 -9.40435e+10
1.917e+07 -1.1649e+11 -9.36419e+10 -1.15528e+11 -9.41268e+10
1.91736e+07 -1.16423e+11 -9.37255e+10 -1.1546e+11 -9.421e+10
1.91772e+07 -1.16355e+11 -9.38091e+10 -1.15391e+11 -9.42932e+10
1.91808e+07 -1.16288e+11 -9.38926e+10 -1.15323e+11 -9.43763e+10
1.91844e+07 -1.1622e+11 -9.39761e+10 -1.15255e+11 -9.44594e+10
1.9188e+07 -1.16153e+11 -9.40595e+10 -1.15187e+11 -9.45425e+10
1.91916e+07 -1.16085e+11 -9.41429e+10 -1.15119e+11 -9.46254e+10
1.91952e+07 -1.16018e+11 -9.42262e+10 -1.1505e+11 -9.47084e+10
1.91988e+07 -1.1595e+11 -9.43095e+10 -1.14982e+11 -9.47913e+10
1.92024e+07 -1.15882e+11 -9.43927e+10 -1.14913e+11 -9.48741e+10
1.9206e+07 -1.15815e+11 -9.44759e+10 -1.14845e+11 -9.49569e+10
1.92096e+07 -1.15747e+11 -9.4559e+10 -1.14776e+11 -9.50397e+10
1.92132e+07 -1.15679e+11 -9.46421e+10 -1.14707e+11 -9.51224e+10
1.92168e+07 -1.15611e+11 -9.47251e+10 -1.14639e+11 -9.5205e+10
1.92204e+07 -1.15543e+11 -9.48081e+10 -1.1457e+11 -9.52876e+10
1.9224e+07 -1.15475e+11 -9.48911e+10 -1.14501e+11 -9.53702e+10
1.92276e+07 -1.15406e+11 -9.49739e+10 -1.14432e+11 -9.54527e+10
1.92312e+07 -1.15338e+11 -9.50568e+10 -1.14363e+11 -9.55351e+10
1.92348e+07 -1.1527e+11 -9.51396e+10 -1.14294e+11 -9.56175e+10
1.92384e+07 -1.15202e+11 -9.52223e+10 -1.14225e+11 -9.56999e+10
1.9242e+07 -1.15133e+11 -9.5305e+10 -1.14156e+11 -9.57822e+10
1.92456e+07 -1.15065e+11 -9.53877e+10 -1.14087e+11 -9.58644e+10
1.92492e+07 -1.14996e+11 -9.54702e+10 -1.14018e+11 -9.59466e+10
1.92528e+07 -1.14928e+11 -9.55528e+10 -1.13948e+11 -9.60288e+10
1.92564e+07 -1.14859e+11 -9.56353e+10 -1.13879e+11 -9.61109e+10
1.926e+07 -1.1479e+11 -9.57177e+10 -1.13809e+11 -9.61929e+10
1.92636e+07 -1.14721e+11 -9.58001e+10 -1.1374e+11 -9.62749e+10
1.92672e+07 -1.14653e+11 -9.58825e+10 -1.1367e+11 -9.63569e+10
1.92708e+07 -1.14584e+11 -9.59648e+10 -1.13601e+11 -9.64388e+10
1.92744e+07 -1.14515e+11 -9.6047e+10 -1.13531e+11 -9.65206e+10
1.9278e+07 -1.14446e+11 -9.61292e+10 -1.13461e+11 -9.66024e+10
1.92816e+07 -1.14377e+11 -9.62114e+10 -1.13391e+11 -9.66841e+10
1.92852e+07 -1.14308e+11 -9.62935e+10 -1.13322e+11 -9.67658e+10
1.92888e+07 -1.14239e+11 -9.63755e+10 -1.13252e+11 -9.68475e+10
1.92924e+07 -1.14169e+11 -9.64575e+10 -1.13182e+11 -9.69291e+10
1.9296e+07 -1.141e+11 -9.65395e+10 -1.13112e+11 -9.70106e+10
1.92996e+07 -1.14031e+11 -9.66214e+10 -1.13042e+11 -9.70921e+10
1.93032e+07 -1.13961e+11 -9.67032e+10 -1.12971e+11 -9.71736e+10
1.93068e+07 -1.13892e+11 -9.6785e+10 -1.12901e+11 -9.7255e+10
1.93104e+07 -1.13822e+11 -9.68668e+10 -1.12831e+11 -9.73363e+10
1.9314e+07 -1.13753e+11 -9.69485e+10 -1.12761e+11 -9.74176e+10
1.93176e+07 -1.13683e+11 -9.70301e+10 -1.1269e+11 -9.74989e+10
1.93212e+07 -1.13613e+11 -9.71117e+10 -1.1262e+11 -9.75801e+10
1.93248e+07 -1.13544e+11 -9.71933e+10 -1.12549e+11 -9.76612e+10
1.93284e+07 -1.13474e+11 -9.72748e+10 -1.12479e+11 -9.77423e+10
1.9332e+07 -1.13404e+11 -9.73562e+10 -1.12408e+11 -9.78233e+10
1.93356e+07 -1.13334e+11 -9.74376e+10 -1.12337e+11 -9.79043e+10
1.93392e+07 -1.13264e+11 -9.7519e+10 -1.12267e+11 -9.79853e+10
1.93428e+07 -1.13194e+11 -9.76003e+10 -1.12196e+11 -9.80662e+10
1.93464e+07 -1.13124e+11 -9.76816e+10 -1.12125e+11 -9.8147e+10
1.935e+07 -1.13054e+11 -9.77628e+10 -1.12054e+11 -9.82278e+10
1.93536e+07 -1.12983e+11 -9.78439e+10 -1.11983e+11 -9.83085e+10
1.93572e+07 -1.12913e+11 -9.7925e+10 -1.11912e+11 -9.83892e+10
