Tiempo Posicion_Euler Velocidad_Euler Posicion_Leapfrog Velocidad_Leapfrog
3.568 0.103628 0.220351 0.101349 0.215443
3.5681 0.10365 0.217761 0.10137 0.212909
3.5682 0.103672 0.21517 0.101391 0.210375
3.5683 0.103693 0.212578 0.101412 0.20784
3.5684 0.103715 0.209985 0.101433 0.205305
3.5685 0.103736 0.207393 0.101453 0.202769
3.5686 0.103756 0.204799 0.101473 0.200232
3.5687 0.103777 0.202205 0.101493 0.197696
3.5688 0.103797 0.199611 0.101513 0.195158
3.5689 0.103817 0.197016 0.101532 0.19262
3.569 0.103837 0.19442 0.101551 0.190082
3.5691 0.103856 0.191825 0.10157 0.187543
3.5692 0.103875 0.189228 0.101589 0.185004
3.5693 0.103894 0.186631 0.101607 0.182464
3.5694 0.103913 0.184034 0.101625 0.179924
3.5695 0.103931 0.181436 0.101643 0.177384
3.5696 0.103949 0.178838 0.101661 0.174842
3.5697 0.103967 0.176239 0.101678 0.172301
3.5698 0.103985 0.17364 0.101695 0.169759
3.5699 0.104002 0.17104 0.101712 0.167217
3.57 0.104019 0.16844 0.101729 0.164674
3.5701 0.104036 0.16584 0.101745 0.162131
3.5702 0.104053 0.163239 0.101761 0.159587
3.5703 0.104069 0.160637 0.101777 0.157043
3.5704 0.104085 0.158036 0.101793 0.154499
3.5705 0.104101 0.155434 0.101808 0.151954
3.5706 0.104117 0.152831 0.101823 0.149409
3.5707 0.104132 0.150228 0.101838 0.146863
3.5708 0.104147 0.147625 0.101852 0.144317
3.5709 0.104162 0.145021 0.101867 0.141771
3.571 0.104176 0.142417 0.101881 0.139224
3.5711 0.10419 0.139813 0.101894 0.136677
3.5712 0.104204 0.137208 0.101908 0.13413
3.5713 0.104218 0.134603 0.101921 0.131582
3.5714 0.104232 0.131997 0.101934 0.129034
3.5715 0.104245 0.129392 0.101947 0.126486
3.5716 0.104258 0.126785 0.10196 0.123937
3.5717 0.10427 0.124179 0.101972 0.121388
3.5718 0.104283 0.121572 0.101984 0.118839
3.5719 0.104295 0.118965 0.101996 0.116289
3.572 0.104307 0.116358 0.102007 0.113739
3.5721 0.104319 0.11375 0.102018 0.111189
3.5722 0.10433 0.111142 0.102029 0.108638
3.5723 0.104341 0.108534 0.10204 0.106088
3.5724 0.104352 0.105925 0.102051 0.103537
3.5725 0.104362 0.103317 0.102061 0.100985
3.5726 0.104373 0.100708 0.102071 0.098434
3.5727 0.104383 0.0980982 0.10208 0.0958822
3.5728 0.104393 0.0954887 0.10209 0.0933302
3.5729 0.104402 0.0928789 0.102099 0.0907779
3.573 0.104412 0.0902688 0.102108 0.0882255
3.5731 0.104421 0.0876585 0.102117 0.0856728
3.5732 0.104429 0.085048 0.102125 0.0831198
3.5733 0.104438 0.0824373 0.102133 0.0805667
3.5734 0.104446 0.0798263 0.102141 0.0780134
3.5735 0.104454 0.0772152 0.102149 0.0754598
3.5736 0.104462 0.0746038 0.102156 0.0729061
3.5737 0.104469 0.0719923 0.102164 0.0703522
3.5738 0.104476 0.0693805 0.102171 0.0677981
3.5739 0.104483 0.0667686 0.102177 0.0652439
3.574 0.10449 0.0641566 0.102184 0.0626894
3.5741 0.104496 0.0615443 0.10219 0.0601348
3.5742 0.104503 0.0589319 0.102196 0.0575801
3.5743 0.104508 0.0563193 0.102201 0.0550252
3.5744 0.104514 0.0537066 0.102207 0.0524702
3.5745 0.10452 0.0510938 0.102212 0.049915
3.5746 0.104525 0.0484808 0.102217 0.0473597
3.5747 0.104529 0.0458677 0.102221 0.0448043
3.5748 0.104534 0.0432544 0.102226 0.0422488
3.5749 0.104538 0.0406411 0.10223 0.0396931
3.575 0.104542 0.0380276 0.102233 0.0371374
3.5751 0.104546 0.035414 0.102237 0.0345816
3.5752 0.10455 0.0328004 0.10224 0.0320256
3.5753 0.104553 0.0301866 0.102243 0.0294696
3.5754 0.104556 0.0275728 0.102246 0.0269135
3.5755 0.104559 0.0249589 0.102249 0.0243574
3.5756 0.104561 0.0223449 0.102251 0.0218012
3.5757 0.104564 0.0197309 0.102253 0.0192449
3.5758 0.104566 0.0171168 0.102255 0.0166885
3.5759 0.104567 0.0145027 0.102257 0.0141322
3.576 0.104569 0.0118885 0.102258 0.0115758
3.5761 0.10457 0.00927429 0.102259 0.00901931
3.5762 0.104571 0.00666004 0.10226 0.00646284
3.5763 0.104571 0.00404577 0.10226 0.00390635
3.5764 0.104572 0.00143149 0.10226 0.00134984
3.5765 0.104572 -0.00118281 0.10226 -0.00120667
3.5766 0.104572 -0.00379711 0.10226 -0.00376318
3.5767 0.104572 -0.00641141 0.10226 -0.00631968
3.5768 0.104571 -0.0090257 0.102259 -0.00887618
3.5769 0.10457 -0.01164 0.102258 -0.0114326
3.577 0.104569 -0.0142542 0.102257 -0.0139891
3.5771 0.104567 -0.0168684 0.102255 -0.0165455
3.5772 0.104566 -0.0194826 0.102253 -0.0191019
3.5773 0.104564 -0.0220968 0.102251 -0.0216582
3.5774 0.104562 -0.0247109 0.102249 -0.0242145
3.5775 0.104559 -0.0273249 0.102246 -0.0267707
3.5776 0.104556 -0.0299389 0.102244 -0.0293269
3.5777 0.104553 -0.0325528 0.102241 -0.031883
3.5778 0.10455 -0.0351666 0.102237 -0.034439
3.5779 0.104547 -0.0377804 0.102234 -0.0369949
3.578 0.104543 -0.040394 0.10223 -0.0395508
3.5781 0.104539 -0.0430076 0.102226 -0.0421065
3.5782 0.104534 -0.0456211 0.102221 -0.0446622
3.5783 0.10453 -0.0482344 0.102217 -0.0472177
3.5784 0.104525 -0.0508477 0.102212 -0.0497731
3.5785 0.10452 -0.0534608 0.102207 -0.0523284
3.5786 0.104515 -0.0560738 0.102202 -0.0548836
3.5787 0.104509 -0.0586867 0.102196 -0.0574386
3.5788 0.104503 -0.0612994 0.10219 -0.0599935
3.5789 0.104497 -0.063912 0.102184 -0.0625483
3.579 0.104491 -0.0665244 0.102178 -0.0651029
3.5791 0.104484 -0.0691367 0.102171 -0.0676573
3.5792 0.104477 -0.0717488 0.102164 -0.0702116
3.5793 0.10447 -0.0743607 0.102157 -0.0727657
3.5794 0.104462 -0.0769725 0.102149 -0.0753196
3.5795 0.104455 -0.079584 0.102142 -0.0778733
3.5796 0.104447 -0.0821954 0.102134 -0.0804269
3.5797 0.104439 -0.0848066 0.102126 -0.0829802
3.5798 0.10443 -0.0874175 0.102117 -0.0855334
3.5799 0.104421 -0.0900283 0.102109 -0.0880863
3.58 0.104412 -0.0926388 0.1021 -0.090639
3.5801 0.104403 -0.0952491 0.10209 -0.0931915
3.5802 0.104394 -0.0978592 0.102081 -0.0957438
3.5803 0.104384 -0.100469 0.102071 -0.0982958
3.5804 0.104374 -0.103079 0.102061 -0.100848
3.5805 0.104363 -0.105688 0.102051 -0.103399
3.5806 0.104353 -0.108297 0.102041 -0.10595
3.5807 0.104342 -0.110906 0.10203 -0.108501
3.5808 0.104331 -0.113514 0.102019 -0.111052
3.5809 0.10432 -0.116123 0.102008 -0.113603
3.581 0.104308 -0.118731 0.101996 -0.116153
3.5811 0.104296 -0.121338 0.101985 -0.118703
3.5812 0.104284 -0.123946 0.101973 -0.121252
3.5813 0.104272 -0.126553 0.10196 -0.123802
3.5814 0.104259 -0.12916 0.101948 -0.126351
3.5815 0.104246 -0.131766 0.101935 -0.128899
3.5816 0.104233 -0.134372 0.101922 -0.131448
3.5817 0.104219 -0.136978 0.101909 -0.133996
3.5818 0.104206 -0.139584 0.101895 -0.136543
3.5819 0.104192 -0.142189 0.101881 -0.139091
3.582 0.104178 -0.144794 0.101867 -0.141638
3.5821 0.104163 -0.147398 0.101853 -0.144185
3.5822 0.104148 -0.150002 0.101839 -0.146731
3.5823 0.104133 -0.152606 0.101824 -0.149277
3.5824 0.104118 -0.155209 0.101809 -0.151822
3.5825 0.104103 -0.157812 0.101793 -0.154368
3.5826 0.104087 -0.160415 0.101778 -0.156913
3.5827 0.104071 -0.163017 0.101762 -0.159457
3.5828 0.104054 -0.165619 0.101746 -0.162001
3.5829 0.104038 -0.16822 0.10173 -0.164545
3.583 0.104021 -0.170821 0.101713 -0.167088
3.5831 0.104004 -0.173421 0.101696 -0.169631
3.5832 0.103987 -0.176021 0.101679 -0.172173
3.5833 0.103969 -0.178621 0.101662 -0.174715
3.5834 0.103951 -0.18122 0.101644 -0.177257
3.5835 0.103933 -0.183819 0.101626 -0.179798
3.5836 0.103915 -0.186417 0.101608 -0.182338
3.5837 0.103896 -0.189015 0.10159 -0.184879
3.5838 0.103877 -0.191613 0.101571 -0.187418
3.5839 0.103858 -0.19421 0.101552 -0.189958
3.584 0.103839 -0.196806 0.101533 -0.192496
3.5841 0.103819 -0.199402 0.101514 -0.195035
3.5842 0.103799 -0.201998 0.101494 -0.197573
3.5843 0.103779 -0.204593 0.101474 -0.20011
3.5844 0.103758 -0.207187 0.101454 -0.202647
3.5845 0.103738 -0.209781 0.101434 -0.205183
3.5846 0.103717 -0.212374 0.101413 -0.207719
3.5847 0.103695 -0.214967 0.101392 -0.210254
3.5848 0.103674 -0.21756 0.101371 -0.212789
3.5849 0.103652 -0.220152 0.10135 -0.215323
3.585 0.10363 -0.222743 0.101328 -0.217857
3.5851 0.103608 -0.225334 0.101306 -0.22039
3.5852 0.103585 -0.227924 0.101284 -0.222923
3.5853 0.103562 -0.230513 0.101262 -0.225455
3.5854 0.103539 -0.233102 0.101239 -0.227987
3.5855 0.103516 -0.235691 0.101216 -0.230518
3.5856 0.103492 -0.238279 0.101193 -0.233048
3.5857 0.103469 -0.240866 0.101169 -0.235578
3.5858 0.103445 -0.243453 0.101146 -0.238107
3.5859 0.10342 -0.246039 0.101122 -0.240636
3.586 0.103396 -0.248625 0.101097 -0.243164
3.5861 0.103371 -0.251209 0.101073 -0.245691
3.5862 0.103346 -0.253794 0.101048 -0.248218
3.5863 0.10332 -0.256377 0.101023 -0.250744
3.5864 0.103295 -0.25896 0.100998 -0.25327
3.5865 0.103269 -0.261543 0.100973 -0.255795
3.5866 0.103243 -0.264124 0.100947 -0.258319
3.5867 0.103216 -0.266705 0.100921 -0.260843
3.5868 0.103189 -0.269286 0.100895 -0.263366
3.5869 0.103163 -0.271866 0.100868 -0.265888
3.587 0.103135 -0.274445 0.100842 -0.26841
3.5871 0.103108 -0.277023 0.100815 -0.270931
3.5872 0.10308 -0.279601 0.100788 -0.273451
3.5873 0.103052 -0.282178 0.10076 -0.275971
3.5874 0.103024 -0.284754 0.100732 -0.27849
3.5875 0.102996 -0.28733 0.100704 -0.281008
3.5876 0.102967 -0.289905 0.100676 -0.283526
3.5877 0.102938 -0.292479 0.100648 -0.286043
3.5878 0.102909 -0.295052 0.100619 -0.288559
3.5879 0.102879 -0.297625 0.10059 -0.291074
3.588 0.102849 -0.300197 0.100561 -0.293589
3.5881 0.102819 -0.302768 0.100531 -0.296103
3.5882 0.102789 -0.305339 0.100501 -0.298617
3.5883 0.102759 -0.307908 0.100471 -0.301129
3.5884 0.102728 -0.310477 0.100441 -0.303641
3.5885 0.102697 -0.313045 0.100411 -0.306152
3.5886 0.102665 -0.315613 0.10038 -0.308662
3.5887 0.102634 -0.31818 0.100349 -0.311172
3.5888 0.102602 -0.320745 0.100318 -0.31368
3.5889 0.10257 -0.32331 0.100286 -0.316188
3.589 0.102538 -0.325875 0.100255 -0.318695
3.5891 0.102505 -0.328438 0.100223 -0.321202
3.5892 0.102472 -0.331001 0.10019 -0.323707
3.5893 0.102439 -0.333563 0.100158 -0.326212
3.5894 0.102406 -0.336124 0.100125 -0.328716
3.5895 0.102372 -0.338684 0.100092 -0.331219
3.5896 0.102338 -0.341243 0.100059 -0.333722
3.5897 0.102304 -0.343801 0.100025 -0.336223
3.5898 0.10227 -0.346359 0.0999916 -0.338724
3.5899 0.102235 -0.348916 0.0999576 -0.341223
3.59 0.1022 -0.351472 0.0999233 -0.343722
3.5901 0.102165 -0.354027 0.0998888 -0.34622
3.5902 0.10213 -0.356581 0.0998541 -0.348718
3.5903 0.102094 -0.359134 0.0998191 -0.351214
3.5904 0.102058 -0.361686 0.0997839 -0.35371
3.5905 0.102022 -0.364238 0.0997484 -0.356204
3.5906 0.101985 -0.366788 0.0997126 -0.358698
3.5907 0.101949 -0.369338 0.0996766 -0.361191
3.5908 0.101912 -0.371887 0.0996404 -0.363683
3.5909 0.101875 -0.374434 0.0996039 -0.366174
3.591 0.101837 -0.376981 0.0995671 -0.368664
3.5911 0.1018 -0.379527 0.0995301 -0.371153
3.5912 0.101762 -0.382072 0.0994929 -0.373641
3.5913 0.101723 -0.384616 0.0994554 -0.376128
3.5914 0.101685 -0.387159 0.0994177 -0.378615
3.5915 0.101646 -0.389702 0.0993797 -0.3811
3.5916 0.101607 -0.392243 0.0993415 -0.383585
3.5917 0.101568 -0.394783 0.099303 -0.386068
3.5918 0.101529 -0.397322 0.0992642 -0.388551
3.5919 0.101489 -0.39986 0.0992253 -0.391032
3.592 0.101449 -0.402397 0.099186 -0.393513
3.5921 0.101409 -0.404934 0.0991466 -0.395993
3.5922 0.101368 -0.407469 0.0991068 -0.398471
3.5923 0.101327 -0.410003 0.0990669 -0.400949
3.5924 0.101286 -0.412536 0.0990267 -0.403426
3.5925 0.101245 -0.415068 0.0989862 -0.405901
3.5926 0.101204 -0.4176 0.0989455 -0.408376
3.5927 0.101162 -0.42013 0.0989045 -0.41085
3.5928 0.10112 -0.422659 0.0988633 -0.413322
3.5929 0.101078 -0.425187 0.0988218 -0.415794
3.593 0.101035 -0.427714 0.0987801 -0.418264
3.5931 0.100992 -0.43024 0.0987382 -0.420734
3.5932 0.100949 -0.432764 0.098696 -0.423202
3.5933 0.100906 -0.435288 0.0986536 -0.42567
3.5934 0.100862 -0.437811 0.0986109 -0.428136
3.5935 0.100819 -0.440332 0.0985679 -0.430601
3.5936 0.100775 -0.442853 0.0985247 -0.433066
3.5937 0.10073 -0.445372 0.0984813 -0.435529
3.5938 0.100686 -0.44789 0.0984376 -0.437991
3.5939 0.100641 -0.450408 0.0983937 -0.440452
3.594 0.100596 -0.452924 0.0983495 -0.442912
3.5941 0.100551 -0.455438 0.0983051 -0.44537
3.5942 0.100505 -0.457952 0.0982605 -0.447828
3.5943 0.100459 -0.460465 0.0982156 -0.450284
3.5944 0.100413 -0.462976 0.0981704 -0.45274
3.5945 0.100367 -0.465487 0.098125 -0.455194
3.5946 0.10032 -0.467996 0.0980794 -0.457647
3.5947 0.100274 -0.470504 0.0980335 -0.460099
3.5948 0.100227 -0.473011 0.0979874 -0.46255
3.5949 0.100179 -0.475516 0.097941 -0.465
3.595 0.100132 -0.478021 0.0978944 -0.467448
3.5951 0.100084 -0.480524 0.0978475 -0.469896
3.5952 0.100036 -0.483026 0.0978004 -0.472342
3.5953 0.0999875 -0.485527 0.097753 -0.474787
3.5954 0.099939 -0.488027 0.0977054 -0.477231
3.5955 0.0998902 -0.490525 0.0976576 -0.479673
3.5956 0.0998411 -0.493023 0.0976095 -0.482115
3.5957 0.0997918 -0.495519 0.0975612 -0.484555
3.5958 0.0997423 -0.498013 0.0975126 -0.486994
3.5959 0.0996925 -0.500507 0.0974638 -0.489432
3.596 0.0996424 -0.502999 0.0974147 -0.491868
3.5961 0.0995921 -0.50549 0.0973654 -0.494304
3.5962 0.0995416 -0.50798 0.0973158 -0.496738
3.5963 0.0994908 -0.510469 0.097266 -0.499171
3.5964 0.0994397 -0.512956 0.097216 -0.501602
3.5965 0.0993884 -0.515442 0.0971657 -0.504033
3.5966 0.0993369 -0.517927 0.0971152 -0.506462
3.5967 0.0992851 -0.52041 0.0970644 -0.50889
3.5968 0.0992331 -0.522892 0.0970134 -0.511316
3.5969 0.0991808 -0.525373 0.0969622 -0.513742
3.597 0.0991282 -0.527852 0.0969107 -0.516166
3.5971 0.0990755 -0.530331 0.0968589 -0.518589
3.5972 0.0990224 -0.532808 0.0968069 -0.52101
3.5973 0.0989691 -0.535283 0.0967547 -0.52343
3.5974 0.0989156 -0.537757 0.0967023 -0.525849
3.5975 0.0988618 -0.54023 0.0966496 -0.528267
3.5976 0.0988078 -0.542702 0.0965966 -0.530683
3.5977 0.0987535 -0.545172 0.0965434 -0.533098
3.5978 0.098699 -0.547641 0.09649 -0.535511
3.5979 0.0986443 -0.550108 0.0964363 -0.537924
3.598 0.0985893 -0.552574 0.0963824 -0.540335
3.5981 0.098534 -0.555039 0.0963282 -0.542744
3.5982 0.0984785 -0.557503 0.0962739 -0.545152
3.5983 0.0984227 -0.559964 0.0962192 -0.547559
3.5984 0.0983667 -0.562425 0.0961643 -0.549965
3.5985 0.0983105 -0.564884 0.0961092 -0.552369
3.5986 0.098254 -0.567342 0.0960539 -0.554771
3.5987 0.0981973 -0.569798 0.0959983 -0.557173
3.5988 0.0981403 -0.572253 0.0959424 -0.559573
3.5989 0.0980831 -0.574707 0.0958864 -0.561971
3.599 0.0980256 -0.577159 0.09583 -0.564369
3.5991 0.0979679 -0.579609 0.0957735 -0.566764
3.5992 0.0979099 -0.582059 0.0957167 -0.569159
3.5993 0.0978517 -0.584506 0.0956596 -0.571552
3.5994 0.0977933 -0.586953 0.0956024 -0.573943
3.5995 0.0977346 -0.589398 0.0955449 -0.576333
3.5996 0.0976756 -0.591841 0.0954871 -0.578722
3.5997 0.0976165 -0.594283 0.0954291 -0.581109
3.5998 0.097557 -0.596723 0.0953709 -0.583495
3.5999 0.0974973 -0.599162 0.0953124 -0.585879
3.6 0.0974374 -0.6016 0.0952537 -0.588262
3.6001 0.0973773 -0.604036 0.0951948 -0.590643
3.6002 0.0973169 -0.60647 0.0951356 -0.593023
3.6003 0.0972562 -0.608903 0.0950762 -0.595401
3.6004 0.0971953 -0.611334 0.0950165 -0.597778
3.6005 0.0971342 -0.613764 0.0949566 -0.600154
3.6006 0.0970728 -0.616192 0.0948965 -0.602528
3.6007 0.0970112 -0.618619 0.0948361 -0.6049
3.6008 0.0969493 -0.621045 0.0947755 -0.607271
3.6009 0.0968872 -0.623468 0.0947146 -0.60964
3.601 0.0968249 -0.625891 0.0946536 -0.612008
3.6011 0.0967623 -0.628311 0.0945922 -0.614374
3.6012 0.0966995 -0.63073 0.0945307 -0.616739
3.6013 0.0966364 -0.633148 0.0944689 -0.619102
3.6014 0.0965731 -0.635564 0.0944069 -0.621464
3.6015 0.0965095 -0.637978 0.0943446 -0.623824
3.6016 0.0964457 -0.640391 0.0942821 -0.626183
3.6017 0.0963817 -0.642802 0.0942194 -0.62854
3.6018 0.0963174 -0.645211 0.0941564 -0.630896
3.6019 0.0962529 -0.647619 0.0940932 -0.633249
3.602 0.0961881 -0.650026 0.0940297 -0.635602
3.6021 0.0961231 -0.65243 0.0939661 -0.637953
3.6022 0.0960579 -0.654833 0.0939022 -0.640302
3.6023 0.0959924 -0.657235 0.093838 -0.642649
3.6024 0.0959267 -0.659635 0.0937736 -0.644995
3.6025 0.0958607 -0.662033 0.093709 -0.64734
3.6026 0.0957945 -0.664429 0.0936442 -0.649682
3.6027 0.0957281 -0.666824 0.0935791 -0.652023
3.6028 0.0956614 -0.669217 0.0935138 -0.654363
3.6029 0.0955945 -0.671609 0.0934482 -0.656701
3.603 0.0955273 -0.673999 0.0933824 -0.659037
3.6031 0.0954599 -0.676387 0.0933164 -0.661371
3.6032 0.0953923 -0.678773 0.0932501 -0.663704
3.6033 0.0953244 -0.681158 0.0931837 -0.666036
3.6034 0.0952563 -0.683541 0.0931169 -0.668365
3.6035 0.0951879 -0.685923 0.09305 -0.670693
3.6036 0.0951193 -0.688302 0.0929828 -0.673019
3.6037 0.0950505 -0.69068 0.0929154 -0.675344
3.6038 0.0949814 -0.693057 0.0928477 -0.677667
3.6039 0.0949121 -0.695431 0.0927798 -0.679988
3.604 0.0948426 -0.697804 0.0927117 -0.682308
3.6041 0.0947728 -0.700175 0.0926434 -0.684625
3.6042 0.0947028 -0.702544 0.0925748 -0.686941
3.6043 0.0946325 -0.704912 0.092506 -0.689256
3.6044 0.094562 -0.707278 0.092437 -0.691568
3.6045 0.0944913 -0.709642 0.0923677 -0.693879
3.6046 0.0944203 -0.712004 0.0922982 -0.696189
3.6047 0.0943491 -0.714365 0.0922284 -0.698496
3.6048 0.0942777 -0.716723 0.0921585 -0.700802
3.6049 0.094206 -0.71908 0.0920883 -0.703106
3.605 0.0941341 -0.721435 0.0920179 -0.705408
3.6051 0.094062 -0.723789 0.0919472 -0.707708
3.6052 0.0939896 -0.72614 0.0918763 -0.710007
3.6053 0.093917 -0.72849 0.0918052 -0.712304
3.6054 0.0938441 -0.730838 0.0917339 -0.714599
3.6055 0.0937711 -0.733184 0.0916623 -0.716892
3.6056 0.0936977 -0.735528 0.0915905 -0.719184
3.6057 0.0936242 -0.737871 0.0915184 -0.721474
3.6058 0.0935504 -0.740211 0.0914462 -0.723762
3.6059 0.0934764 -0.74255 0.0913737 -0.726048
3.606 0.0934021 -0.744887 0.091301 -0.728332
3.6061 0.0933276 -0.747222 0.091228 -0.730615
3.6062 0.0932529 -0.749555 0.0911548 -0.732895
3.6063 0.093178 -0.751887 0.0910814 -0.735174
3.6064 0.0931028 -0.754216 0.0910078 -0.737451
3.6065 0.0930273 -0.756544 0.090934 -0.739726
3.6066 0.0929517 -0.758869 0.0908599 -0.742
3.6067 0.0928758 -0.761193 0.0907856 -0.744271
3.6068 0.0927997 -0.763515 0.090711 -0.746541
3.6069 0.0927233 -0.765835 0.0906362 -0.748809
3.607 0.0926467 -0.768153 0.0905613 -0.751075
3.6071 0.0925699 -0.770469 0.090486 -0.753339
3.6072 0.0924929 -0.772784 0.0904106 -0.755601
3.6073 0.0924156 -0.775096 0.0903349 -0.757861
3.6074 0.0923381 -0.777406 0.090259 -0.760119
3.6075 0.0922604 -0.779715 0.0901829 -0.762376
3.6076 0.0921824 -0.782021 0.0901065 -0.764631
3.6077 0.0921042 -0.784326 0.09003 -0.766883
3.6078 0.0920257 -0.786628 0.0899532 -0.769134
3.6079 0.0919471 -0.788929 0.0898761 -0.771383
3.608 0.0918682 -0.791228 0.0897989 -0.77363
3.6081 0.0917891 -0.793524 0.0897214 -0.775875
3.6082 0.0917097 -0.795819 0.0896437 -0.778118
3.6083 0.0916301 -0.798112 0.0895658 -0.780359
3.6084 0.0915503 -0.800403 0.0894876 -0.782598
3.6085 0.0914703 -0.802691 0.0894093 -0.784835
3.6086 0.09139 -0.804978 0.0893307 -0.78707
3.6087 0.0913095 -0.807263 0.0892519 -0.789304
3.6088 0.0912288 -0.809546 0.0891728 -0.791535
3.6089 0.0911478 -0.811826 0.0890935 -0.793764
3.609 0.0910667 -0.814105 0.0890141 -0.795992
3.6091 0.0909852 -0.816382 0.0889343 -0.798217
3.6092 0.0909036 -0.818656 0.0888544 -0.80044
3.6093 0.0908217 -0.820929 0.0887743 -0.802662
3.6094 0.0907396 -0.8232 0.0886939 -0.804881
3.6095 0.0906573 -0.825468 0.0886133 -0.807098
3.6096 0.0905748 -0.827734 0.0885325 -0.809314
3.6097 0.090492 -0.829999 0.0884514 -0.811527
3.6098 0.090409 -0.832261 0.0883702 -0.813738
3.6099 0.0903258 -0.834521 0.0882887 -0.815947
3.61 0.0902423 -0.83678 0.088207 -0.818155
3.6101 0.0901586 -0.839036 0.088125 -0.82036
3.6102 0.0900747 -0.84129 0.0880429 -0.822563
3.6103 0.0899906 -0.843541 0.0879605 -0.824764
3.6104 0.0899063 -0.845791 0.0878779 -0.826963
3.6105 0.0898217 -0.848039 0.0877951 -0.82916
3.6106 0.0897369 -0.850284 0.0877121 -0.831355
3.6107 0.0896519 -0.852528 0.0876289 -0.833548
3.6108 0.0895666 -0.854769 0.0875454 -0.835738
3.6109 0.0894811 -0.857008 0.0874617 -0.837927
3.611 0.0893954 -0.859245 0.0873778 -0.840114
3.6111 0.0893095 -0.86148 0.0872937 -0.842298
3.6112 0.0892233 -0.863713 0.0872094 -0.84448
3.6113 0.089137 -0.865943 0.0871248 -0.846661
3.6114 0.0890504 -0.868172 0.08704 -0.848839
3.6115 0.0889636 -0.870398 0.086955 -0.851015
3.6116 0.0888765 -0.872622 0.0868698 -0.853189
3.6117 0.0887893 -0.874844 0.0867844 -0.85536
3.6118 0.0887018 -0.877064 0.0866987 -0.85753
3.6119 0.0886141 -0.879281 0.0866129 -0.859697
3.612 0.0885261 -0.881497 0.0865268 -0.861863
3.6121 0.088438 -0.88371 0.0864405 -0.864026
3.6122 0.0883496 -0.885921 0.086354 -0.866187
3.6123 0.088261 -0.88813 0.0862673 -0.868346
3.6124 0.0881722 -0.890336 0.0861803 -0.870503
3.6125 0.0880832 -0.89254 0.0860932 -0.872657
3.6126 0.0879939 -0.894743 0.0860058 -0.874809
3.6127 0.0879045 -0.896942 0.0859182 -0.876959
3.6128 0.0878148 -0.89914 0.0858304 -0.879107
3.6129 0.0877248 -0.901335 0.0857424 -0.881253
3.613 0.0876347 -0.903529 0.0856542 -0.883397
3.6131 0.0875444 -0.905719 0.0855657 -0.885538
3.6132 0.0874538 -0.907908 0.0854771 -0.887677
3.6133 0.087363 -0.910094 0.0853882 -0.889814
3.6134 0.087272 -0.912278 0.0852991 -0.891949
3.6135 0.0871808 -0.91446 0.0852098 -0.894081
3.6136 0.0870893 -0.91664 0.0851203 -0.896212
3.6137 0.0869977 -0.918817 0.0850305 -0.89834
3.6138 0.0869058 -0.920992 0.0849406 -0.900465
3.6139 0.0868137 -0.923165 0.0848505 -0.902589
3.614 0.0867214 -0.925335 0.0847601 -0.90471
3.6141 0.0866288 -0.927503 0.0846695 -0.906829
3.6142 0.0865361 -0.929669 0.0845787 -0.908946
3.6143 0.0864431 -0.931832 0.0844877 -0.91106
3.6144 0.0863499 -0.933993 0.0843965 -0.913173
3.6145 0.0862565 -0.936152 0.0843051 -0.915282
3.6146 0.0861629 -0.938308 0.0842135 -0.91739
3.6147 0.0860691 -0.940462 0.0841216 -0.919495
3.6148 0.085975 -0.942614 0.0840296 -0.921598
3.6149 0.0858808 -0.944763 0.0839373 -0.923699
3.615 0.0857863 -0.94691 0.0838448 -0.925798
3.6151 0.0856916 -0.949055 0.0837521 -0.927894
3.6152 0.0855967 -0.951197 0.0836592 -0.929988
3.6153 0.0855016 -0.953337 0.0835661 -0.932079
3.6154 0.0854062 -0.955475 0.0834728 -0.934168
3.6155 0.0853107 -0.95761 0.0833793 -0.936255
3.6156 0.0852149 -0.959743 0.0832856 -0.93834
3.6157 0.085119 -0.961873 0.0831916 -0.940422
3.6158 0.0850228 -0.964001 0.0830975 -0.942501
3.6159 0.0849264 -0.966127 0.0830031 -0.944579
3.616 0.0848298 -0.96825 0.0829086 -0.946654
3.6161 0.0847329 -0.970371 0.0828138 -0.948727
3.6162 0.0846359 -0.972489 0.0827188 -0.950797
3.6163 0.0845386 -0.974605 0.0826236 -0.952865
3.6164 0.0844412 -0.976718 0.0825283 -0.954931
3.6165 0.0843435 -0.978829 0.0824327 -0.956994
3.6166 0.0842456 -0.980938 0.0823369 -0.959055
3.6167 0.0841475 -0.983044 0.0822408 -0.961113
3.6168 0.0840492 -0.985148 0.0821446 -0.963169
3.6169 0.0839507 -0.987249 0.0820482 -0.965223
3.617 0.083852 -0.989348 0.0819516 -0.967274
3.6171 0.0837531 -0.991444 0.0818548 -0.969323
3.6172 0.0836539 -0.993538 0.0817577 -0.971369
3.6173 0.0835546 -0.995629 0.0816605 -0.973413
3.6174 0.083455 -0.997718 0.081563 -0.975454
3.6175 0.0833552 -0.999804 0.0814654 -0.977494
3.6176 0.0832552 -1.00189 0.0813675 -0.97953
3.6177 0.0831551 -1.00397 0.0812695 -0.981564
3.6178 0.0830547 -1.00605 0.0811712 -0.983596
3.6179 0.0829541 -1.00812 0.0810728 -0.985625
3.618 0.0828532 -1.0102 0.0809741 -0.987652
3.6181 0.0827522 -1.01227 0.0808752 -0.989677
