Tiempo_A,Analitica,Tiempo,Euler,RK4
0.5844,0.557496,0.502429,0.501325,0.498526
0.5845,0.55744,0.502379,0.501275,0.498476
0.5846,0.557384,0.502329,0.501225,0.498426
0.5847,0.557329,0.502279,0.501175,0.498376
0.5848,0.557273,0.502229,0.501125,0.498326
0.5849,0.557217,0.502178,0.501075,0.498277
0.585,0.557162,0.502128,0.501025,0.498227
0.5851,0.557106,0.502078,0.500975,0.498177
0.5852,0.55705,0.502028,0.500924,0.498127
0.5853,0.556994,0.501977,0.500874,0.498077
0.5854,0.556939,0.501927,0.500824,0.498027
0.5855,0.556883,0.501877,0.500774,0.497978
0.5856,0.556827,0.501827,0.500724,0.497928
0.5857,0.556772,0.501777,0.500674,0.497878
0.5858,0.556716,0.501727,0.500624,0.497828
0.5859,0.55666,0.501676,0.500574,0.497779
0.586,0.556605,0.501626,0.500524,0.497729
0.5861,0.556549,0.501576,0.500474,0.497679
0.5862,0.556493,0.501526,0.500424,0.497629
0.5863,0.556438,0.501476,0.500374,0.497579
0.5864,0.556382,0.501426,0.500324,0.49753
0.5865,0.556326,0.501375,0.500274,0.49748
0.5866,0.556271,0.501325,0.500224,0.49743
0.5867,0.556215,0.501275,0.500174,0.49738
0.5868,0.55616,0.501225,0.500124,0.497331
0.5869,0.556104,0.501175,0.500074,0.497281
0.587,0.556048,0.501125,0.500024,0.497231
0.5871,0.555993,0.501075,0.499974,0.497182
0.5872,0.555937,0.501025,0.499924,0.497132
0.5873,0.555882,0.500975,0.499874,0.497082
0.5874,0.555826,0.500924,0.499824,0.497032
0.5875,0.55577,0.500874,0.499774,0.496983
0.5876,0.555715,0.500824,0.499724,0.496933
0.5877,0.555659,0.500774,0.499674,0.496883
0.5878,0.555604,0.500724,0.499624,0.496834
0.5879,0.555548,0.500674,0.499574,0.496784
0.588,0.555493,0.500624,0.499524,0.496734
0.5881,0.555437,0.500574,0.499474,0.496685
0.5882,0.555382,0.500524,0.499424,0.496635
0.5883,0.555326,0.500474,0.499374,0.496585
0.5884,0.55527,0.500424,0.499324,0.496536
0.5885,0.555215,0.500374,0.499274,0.496486
0.5886,0.555159,0.500324,0.499224,0.496436
0.5887,0.555104,0.500274,0.499174,0.496387
0.5888,0.555048,0.500224,0.499124,0.496337
0.5889,0.554993,0.500174,0.499074,0.496287
0.589,0.554937,0.500124,0.499025,0.496238
0.5891,0.554882,0.500074,0.498975,0.496188
0.5892,0.554826,0.500024,0.498925,0.496139
0.5893,0.554771,0.499974,0.498875,0.496089
0.5894,0.554715,0.499924,0.498825,0.496039
0.5895,0.55466,0.499874,0.498775,0.49599
0.5896,0.554605,0.499824,0.498725,0.49594
0.5897,0.554549,0.499774,0.498675,0.495891
0.5898,0.554494,0.499724,0.498625,0.495841
0.5899,0.554438,0.499674,0.498576,0.495791
0.59,0.554383,0.499624,0.498526,0.495742
0.5901,0.554327,0.499574,0.498476,0.495692
0.5902,0.554272,0.499524,0.498426,0.495643
0.5903,0.554216,0.499474,0.498376,0.495593
0.5904,0.554161,0.499424,0.498326,0.495544
0.5905,0.554106,0.499374,0.498277,0.495494
0.5906,0.55405,0.499324,0.498227,0.495444
0.5907,0.553995,0.499274,0.498177,0.495395
0.5908,0.553939,0.499224,0.498127,0.495345
0.5909,0.553884,0.499174,0.498077,0.495296
0.591,0.553829,0.499124,0.498027,0.495246
0.5911,0.553773,0.499074,0.497978,0.495197
0.5912,0.553718,0.499025,0.497928,0.495147
0.5913,0.553662,0.498975,0.497878,0.495098
0.5914,0.553607,0.498925,0.497828,0.495048
0.5915,0.553552,0.498875,0.497779,0.494999
0.5916,0.553496,0.498825,0.497729,0.494949
0.5917,0.553441,0.498775,0.497679,0.4949
0.5918,0.553386,0.498725,0.497629,0.49485
0.5919,0.55333,0.498675,0.497579,0.494801
0.592,0.553275,0.498625,0.49753,0.494751
0.5921,0.55322,0.498576,0.49748,0.494702
0.5922,0.553164,0.498526,0.49743,0.494652
0.5923,0.553109,0.498476,0.49738,0.494603
0.5924,0.553054,0.498426,0.497331,0.494553
0.5925,0.552998,0.498376,0.497281,0.494504
0.5926,0.552943,0.498326,0.497231,0.494455
0.5927,0.552888,0.498277,0.497182,0.494405
0.5928,0.552833,0.498227,0.497132,0.494356
0.5929,0.552777,0.498177,0.497082,0.494306
0.593,0.552722,0.498127,0.497032,0.494257
0.5931,0.552667,0.498077,0.496983,0.494207
0.5932,0.552612,0.498027,0.496933,0.494158
0.5933,0.552556,0.497978,0.496883,0.494109
0.5934,0.552501,0.497928,0.496834,0.494059
0.5935,0.552446,0.497878,0.496784,0.49401
0.5936,0.552391,0.497828,0.496734,0.49396
0.5937,0.552335,0.497779,0.496685,0.493911
0.5938,0.55228,0.497729,0.496635,0.493862
0.5939,0.552225,0.497679,0.496585,0.493812
0.594,0.55217,0.497629,0.496536,0.493763
0.5941,0.552114,0.497579,0.496486,0.493713
0.5942,0.552059,0.49753,0.496436,0.493664
0.5943,0.552004,0.49748,0.496387,0.493615
0.5944,0.551949,0.49743,0.496337,0.493565
0.5945,0.551894,0.49738,0.496287,0.493516
0.5946,0.551838,0.497331,0.496238,0.493467
0.5947,0.551783,0.497281,0.496188,0.493417
0.5948,0.551728,0.497231,0.496139,0.493368
0.5949,0.551673,0.497182,0.496089,0.493319
0.595,0.551618,0.497132,0.496039,0.493269
0.5951,0.551563,0.497082,0.49599,0.49322
0.5952,0.551507,0.497032,0.49594,0.493171
0.5953,0.551452,0.496983,0.495891,0.493121
0.5954,0.551397,0.496933,0.495841,0.493072
0.5955,0.551342,0.496883,0.495791,0.493023
0.5956,0.551287,0.496834,0.495742,0.492973
0.5957,0.551232,0.496784,0.495692,0.492924
0.5958,0.551177,0.496734,0.495643,0.492875
0.5959,0.551121,0.496685,0.495593,0.492826
0.596,0.551066,0.496635,0.495544,0.492776
0.5961,0.551011,0.496585,0.495494,0.492727
0.5962,0.550956,0.496536,0.495444,0.492678
0.5963,0.550901,0.496486,0.495395,0.492628
0.5964,0.550846,0.496436,0.495345,0.492579
0.5965,0.550791,0.496387,0.495296,0.49253
0.5966,0.550736,0.496337,0.495246,0.492481
0.5967,0.550681,0.496287,0.495197,0.492431
0.5968,0.550626,0.496238,0.495147,0.492382
0.5969,0.550571,0.496188,0.495098,0.492333
0.597,0.550516,0.496139,0.495048,0.492284
0.5971,0.550461,0.496089,0.494999,0.492235
0.5972,0.550405,0.496039,0.494949,0.492185
0.5973,0.55035,0.49599,0.4949,0.492136
0.5974,0.550295,0.49594,0.49485,0.492087
0.5975,0.55024,0.495891,0.494801,0.492038
0.5976,0.550185,0.495841,0.494751,0.491988
0.5977,0.55013,0.495791,0.494702,0.491939
0.5978,0.550075,0.495742,0.494652,0.49189
0.5979,0.55002,0.495692,0.494603,0.491841
0.598,0.549965,0.495643,0.494553,0.491792
0.5981,0.54991,0.495593,0.494504,0.491743
0.5982,0.549855,0.495544,0.494455,0.491693
0.5983,0.5498,0.495494,0.494405,0.491644
0.5984,0.549745,0.495444,0.494356,0.491595
0.5985,0.54969,0.495395,0.494306,0.491546
0.5986,0.549635,0.495345,0.494257,0.491497
0.5987,0.549581,0.495296,0.494207,0.491448
0.5988,0.549526,0.495246,0.494158,0.491398
0.5989,0.549471,0.495197,0.494109,0.491349
0.599,0.549416,0.495147,0.494059,0.4913
0.5991,0.549361,0.495098,0.49401,0.491251
0.5992,0.549306,0.495048,0.49396,0.491202
0.5993,0.549251,0.494999,0.493911,0.491153
0.5994,0.549196,0.494949,0.493862,0.491104
0.5995,0.549141,0.4949,0.493812,0.491055
0.5996,0.549086,0.49485,0.493763,0.491005
0.5997,0.549031,0.494801,0.493713,0.490956
0.5998,0.548976,0.494751,0.493664,0.490907
0.5999,0.548921,0.494702,0.493615,0.490858
0.6,0.548867,0.494652,0.493565,0.490809
0.6001,0.548812,0.494603,0.493516,0.49076
0.6002,0.548757,0.494553,0.493467,0.490711
0.6003,0.548702,0.494504,0.493417,0.490662
0.6004,0.548647,0.494455,0.493368,0.490613
0.6005,0.548592,0.494405,0.493319,0.490564
0.6006,0.548537,0.494356,0.493269,0.490515
0.6007,0.548482,0.494306,0.49322,0.490466
0.6008,0.548428,0.494257,0.493171,0.490417
0.6009,0.548373,0.494207,0.493121,0.490368
0.601,0.548318,0.494158,0.493072,0.490319
0.6011,0.548263,0.494109,0.493023,0.49027
0.6012,0.548208,0.494059,0.492973,0.49022
0.6013,0.548153,0.49401,0.492924,0.490171
0.6014,0.548099,0.49396,0.492875,0.490122
0.6015,0.548044,0.493911,0.492826,0.490073
0.6016,0.547989,0.493862,0.492776,0.490024
0.6017,0.547934,0.493812,0.492727,0.489975
0.6018,0.547879,0.493763,0.492678,0.489926
0.6019,0.547825,0.493713,0.492628,0.489877
0.602,0.54777,0.493664,0.492579,0.489828
0.6021,0.547715,0.493615,0.49253,0.489779
0.6022,0.54766,0.493565,0.492481,0.489731
0.6023,0.547606,0.493516,0.492431,0.489682
0.6024,0.547551,0.493467,0.492382,0.489633
0.6025,0.547496,0.493417,0.492333,0.489584
0.6026,0.547441,0.493368,0.492284,0.489535
0.6027,0.547387,0.493319,0.492235,0.489486
0.6028,0.547332,0.493269,0.492185,0.489437
0.6029,0.547277,0.49322,0.492136,0.489388
0.603,0.547222,0.493171,0.492087,0.489339
0.6031,0.547168,0.493121,0.492038,0.48929
0.6032,0.547113,0.493072,0.491988,0.489241
0.6033,0.547058,0.493023,0.491939,0.489192
0.6034,0.547004,0.492973,0.49189,0.489143
0.6035,0.546949,0.492924,0.491841,0.489094
0.6036,0.546894,0.492875,0.491792,0.489045
0.6037,0.546839,0.492826,0.491743,0.488996
0.6038,0.546785,0.492776,0.491693,0.488948
0.6039,0.54673,0.492727,0.491644,0.488899
0.604,0.546675,0.492678,0.491595,0.48885
0.6041,0.546621,0.492628,0.491546,0.488801
0.6042,0.546566,0.492579,0.491497,0.488752
0.6043,0.546511,0.49253,0.491448,0.488703
0.6044,0.546457,0.492481,0.491398,0.488654
0.6045,0.546402,0.492431,0.491349,0.488605
0.6046,0.546348,0.492382,0.4913,0.488557
0.6047,0.546293,0.492333,0.491251,0.488508
0.6048,0.546238,0.492284,0.491202,0.488459
0.6049,0.546184,0.492235,0.491153,0.48841
0.605,0.546129,0.492185,0.491104,0.488361
0.6051,0.546074,0.492136,0.491055,0.488312
0.6052,0.54602,0.492087,0.491005,0.488264
0.6053,0.545965,0.492038,0.490956,0.488215
0.6054,0.545911,0.491988,0.490907,0.488166
0.6055,0.545856,0.491939,0.490858,0.488117
0.6056,0.545801,0.49189,0.490809,0.488068
0.6057,0.545747,0.491841,0.49076,0.488019
0.6058,0.545692,0.491792,0.490711,0.487971
0.6059,0.545638,0.491743,0.490662,0.487922
0.606,0.545583,0.491693,0.490613,0.487873
0.6061,0.545529,0.491644,0.490564,0.487824
0.6062,0.545474,0.491595,0.490515,0.487776
0.6063,0.54542,0.491546,0.490466,0.487727
0.6064,0.545365,0.491497,0.490417,0.487678
0.6065,0.54531,0.491448,0.490368,0.487629
0.6066,0.545256,0.491398,0.490319,0.48758
0.6067,0.545201,0.491349,0.49027,0.487532
0.6068,0.545147,0.4913,0.49022,0.487483
0.6069,0.545092,0.491251,0.490171,0.487434
0.607,0.545038,0.491202,0.490122,0.487385
0.6071,0.544983,0.491153,0.490073,0.487337
0.6072,0.544929,0.491104,0.490024,0.487288
0.6073,0.544874,0.491055,0.489975,0.487239
0.6074,0.54482,0.491005,0.489926,0.487191
0.6075,0.544765,0.490956,0.489877,0.487142
0.6076,0.544711,0.490907,0.489828,0.487093
0.6077,0.544656,0.490858,0.489779,0.487044
0.6078,0.544602,0.490809,0.489731,0.486996
0.6079,0.544548,0.49076,0.489682,0.486947
0.608,0.544493,0.490711,0.489633,0.486898
0.6081,0.544439,0.490662,0.489584,0.48685
0.6082,0.544384,0.490613,0.489535,0.486801
0.6083,0.54433,0.490564,0.489486,0.486752
0.6084,0.544275,0.490515,0.489437,0.486704
0.6085,0.544221,0.490466,0.489388,0.486655
0.6086,0.544167,0.490417,0.489339,0.486606
0.6087,0.544112,0.490368,0.48929,0.486558
0.6088,0.544058,0.490319,0.489241,0.486509
0.6089,0.544003,0.49027,0.489192,0.48646
0.609,0.543949,0.49022,0.489143,0.486412
0.6091,0.543894,0.490171,0.489094,0.486363
0.6092,0.54384,0.490122,0.489045,0.486314
0.6093,0.543786,0.490073,0.488996,0.486266
0.6094,0.543731,0.490024,0.488948,0.486217
0.6095,0.543677,0.489975,0.488899,0.486169
0.6096,0.543623,0.489926,0.48885,0.48612
0.6097,0.543568,0.489877,0.488801,0.486071
0.6098,0.543514,0.489828,0.488752,0.486023
0.6099,0.54346,0.489779,0.488703,0.485974
0.61,0.543405,0.489731,0.488654,0.485925
0.6101,0.543351,0.489682,0.488605,0.485877
0.6102,0.543297,0.489633,0.488557,0.485828
0.6103,0.543242,0.489584,0.488508,0.48578
0.6104,0.543188,0.489535,0.488459,0.485731
0.6105,0.543134,0.489486,0.48841,0.485683
0.6106,0.543079,0.489437,0.488361,0.485634
0.6107,0.543025,0.489388,0.488312,0.485585
0.6108,0.542971,0.489339,0.488264,0.485537
0.6109,0.542916,0.48929,0.488215,0.485488
0.611,0.542862,0.489241,0.488166,0.48544
0.6111,0.542808,0.489192,0.488117,0.485391
0.6112,0.542754,0.489143,0.488068,0.485343
0.6113,0.542699,0.489094,0.488019,0.485294
0.6114,0.542645,0.489045,0.487971,0.485246
0.6115,0.542591,0.488996,0.487922,0.485197
0.6116,0.542536,0.488948,0.487873,0.485149
0.6117,0.542482,0.488899,0.487824,0.4851
0.6118,0.542428,0.48885,0.487776,0.485052
0.6119,0.542374,0.488801,0.487727,0.485003
0.612,0.542319,0.488752,0.487678,0.484955
0.6121,0.542265,0.488703,0.487629,0.484906
0.6122,0.542211,0.488654,0.48758,0.484858
0.6123,0.542157,0.488605,0.487532,0.484809
0.6124,0.542103,0.488557,0.487483,0.484761
0.6125,0.542048,0.488508,0.487434,0.484712
0.6126,0.541994,0.488459,0.487385,0.484664
0.6127,0.54194,0.48841,0.487337,0.484615
0.6128,0.541886,0.488361,0.487288,0.484567
0.6129,0.541832,0.488312,0.487239,0.484518
0.613,0.541777,0.488264,0.487191,0.48447
0.6131,0.541723,0.488215,0.487142,0.484421
0.6132,0.541669,0.488166,0.487093,0.484373
0.6133,0.541615,0.488117,0.487044,0.484325
0.6134,0.541561,0.488068,0.486996,0.484276
0.6135,0.541507,0.488019,0.486947,0.484228
0.6136,0.541452,0.487971,0.486898,0.484179
0.6137,0.541398,0.487922,0.48685,0.484131
0.6138,0.541344,0.487873,0.486801,0.484082
0.6139,0.54129,0.487824,0.486752,0.484034
0.614,0.541236,0.487776,0.486704,0.483986
0.6141,0.541182,0.487727,0.486655,0.483937
0.6142,0.541128,0.487678,0.486606,0.483889
0.6143,0.541074,0.487629,0.486558,0.48384
0.6144,0.541019,0.48758,0.486509,0.483792
0.6145,0.540965,0.487532,0.48646,0.483744
0.6146,0.540911,0.487483,0.486412,0.483695
0.6147,0.540857,0.487434,0.486363,0.483647
0.6148,0.540803,0.487385,0.486314,0.483599
0.6149,0.540749,0.487337,0.486266,0.48355
0.615,0.540695,0.487288,0.486217,0.483502
0.6151,0.540641,0.487239,0.486169,0.483454
0.6152,0.540587,0.487191,0.48612,0.483405
0.6153,0.540533,0.487142,0.486071,0.483357
0.6154,0.540479,0.487093,0.486023,0.483309
0.6155,0.540425,0.487044,0.485974,0.48326
0.6156,0.540371,0.486996,0.485925,0.483212
0.6157,0.540317,0.486947,0.485877,0.483164
0.6158,0.540263,0.486898,0.485828,0.483115
0.6159,0.540209,0.48685,0.48578,0.483067
0.616,0.540155,0.486801,0.485731,0.483019
0.6161,0.540101,0.486752,0.485683,0.48297
0.6162,0.540047,0.486704,0.485634,0.482922
0.6163,0.539993,0.486655,0.485585,0.482874
0.6164,0.539939,0.486606,0.485537,0.482825
0.6165,0.539885,0.486558,0.485488,0.482777
0.6166,0.539831,0.486509,0.48544,0.482729
0.6167,0.539777,0.48646,0.485391,0.482681
0.6168,0.539723,0.486412,0.485343,0.482632
0.6169,0.539669,0.486363,0.485294,0.482584
0.617,0.539615,0.486314,0.485246,0.482536
0.6171,0.539561,0.486266,0.485197,0.482488
0.6172,0.539507,0.486217,0.485149,0.482439
0.6173,0.539453,0.486169,0.4851,0.482391
0.6174,0.539399,0.48612,0.485052,0.482343
0.6175,0.539345,0.486071,0.485003,0.482295
0.6176,0.539291,0.486023,0.484955,0.482246
0.6177,0.539237,0.485974,0.484906,0.482198
0.6178,0.539183,0.485925,0.484858,0.48215
0.6179,0.539129,0.485877,0.484809,0.482102
0.618,0.539075,0.485828,0.484761,0.482054
0.6181,0.539021,0.48578,0.484712,0.482005
0.6182,0.538968,0.485731,0.484664,0.481957
0.6183,0.538914,0.485683,0.484615,0.481909
0.6184,0.53886,0.485634,0.484567,0.481861
0.6185,0.538806,0.485585,0.484518,0.481813
0.6186,0.538752,0.485537,0.48447,0.481764
0.6187,0.538698,0.485488,0.484421,0.481716
0.6188,0.538644,0.48544,0.484373,0.481668
0.6189,0.53859,0.485391,0.484325,0.48162
0.619,0.538537,0.485343,0.484276,0.481572
0.6191,0.538483,0.485294,0.484228,0.481524
0.6192,0.538429,0.485246,0.484179,0.481475
0.6193,0.538375,0.485197,0.484131,0.481427
0.6194,0.538321,0.485149,0.484082,0.481379
0.6195,0.538267,0.4851,0.484034,0.481331
0.6196,0.538213,0.485052,0.483986,0.481283
0.6197,0.53816,0.485003,0.483937,0.481235
0.6198,0.538106,0.484955,0.483889,0.481187
0.6199,0.538052,0.484906,0.48384,0.481139
0.62,0.537998,0.484858,0.483792,0.48109
0.6201,0.537944,0.484809,0.483744,0.481042
0.6202,0.537891,0.484761,0.483695,0.480994
0.6203,0.537837,0.484712,0.483647,0.480946
0.6204,0.537783,0.484664,0.483599,0.480898
0.6205,0.537729,0.484615,0.48355,0.48085
0.6206,0.537676,0.484567,0.483502,0.480802
0.6207,0.537622,0.484518,0.483454,0.480754
0.6208,0.537568,0.48447,0.483405,0.480706
0.6209,0.537514,0.484421,0.483357,0.480658
0.621,0.537461,0.484373,0.483309,0.48061
0.6211,0.537407,0.484325,0.48326,0.480562
0.6212,0.537353,0.484276,0.483212,0.480513
0.6213,0.537299,0.484228,0.483164,0.480465
0.6214,0.537246,0.484179,0.483115,0.480417
0.6215,0.537192,0.484131,0.483067,0.480369
0.6216,0.537138,0.484082,0.483019,0.480321
0.6217,0.537084,0.484034,0.48297,0.480273
0.6218,0.537031,0.483986,0.482922,0.480225
0.6219,0.536977,0.483937,0.482874,0.480177
0.622,0.536923,0.483889,0.482825,0.480129
0.6221,0.53687,0.48384,0.482777,0.480081
0.6222,0.536816,0.483792,0.482729,0.480033
0.6223,0.536762,0.483744,0.482681,0.479985
0.6224,0.536709,0.483695,0.482632,0.479937
0.6225,0.536655,0.483647,0.482584,0.479889
0.6226,0.536601,0.483599,0.482536,0.479841
0.6227,0.536548,0.48355,0.482488,0.479793
0.6228,0.536494,0.483502,0.482439,0.479745
0.6229,0.53644,0.483454,0.482391,0.479697
0.623,0.536387,0.483405,0.482343,0.479649
0.6231,0.536333,0.483357,0.482295,0.479601
0.6232,0.536279,0.483309,0.482246,0.479553
0.6233,0.536226,0.48326,0.482198,0.479505
0.6234,0.536172,0.483212,0.48215,0.479458
0.6235,0.536119,0.483164,0.482102,0.47941
0.6236,0.536065,0.483115,0.482054,0.479362
0.6237,0.536011,0.483067,0.482005,0.479314
0.6238,0.535958,0.483019,0.481957,0.479266
0.6239,0.535904,0.48297,0.481909,0.479218
0.624,0.535851,0.482922,0.481861,0.47917
0.6241,0.535797,0.482874,0.481813,0.479122
0.6242,0.535743,0.482825,0.481764,0.479074
0.6243,0.53569,0.482777,0.481716,0.479026
0.6244,0.535636,0.482729,0.481668,0.478978
0.6245,0.535583,0.482681,0.48162,0.47893
0.6246,0.535529,0.482632,0.481572,0.478883
0.6247,0.535476,0.482584,0.481524,0.478835
0.6248,0.535422,0.482536,0.481475,0.478787
0.6249,0.535368,0.482488,0.481427,0.478739
0.625,0.535315,0.482439,0.481379,0.478691
0.6251,0.535261,0.482391,0.481331,0.478643
0.6252,0.535208,0.482343,0.481283,0.478595
0.6253,0.535154,0.482295,0.481235,0.478547
0.6254,0.535101,0.482246,0.481187,0.4785
0.6255,0.535047,0.482198,0.481139,0.478452
0.6256,0.534994,0.48215,0.48109,0.478404
0.6257,0.53494,0.482102,0.481042,0.478356
0.6258,0.534887,0.482054,0.480994,0.478308
0.6259,0.534833,0.482005,0.480946,0.47826
0.626,0.53478,0.481957,0.480898,0.478213
0.6261,0.534726,0.481909,0.48085,0.478165
0.6262,0.534673,0.481861,0.480802,0.478117
0.6263,0.53462,0.481813,0.480754,0.478069
0.6264,0.534566,0.481764,0.480706,0.478021
0.6265,0.534513,0.481716,0.480658,0.477973
0.6266,0.534459,0.481668,0.48061,0.477926
0.6267,0.534406,0.48162,0.480562,0.477878
0.6268,0.534352,0.481572,0.480513,0.47783
0.6269,0.534299,0.481524,0.480465,0.477782
0.627,0.534245,0.481475,0.480417,0.477735
0.6271,0.534192,0.481427,0.480369,0.477687
0.6272,0.534139,0.481379,0.480321,0.477639
0.6273,0.534085,0.481331,0.480273,0.477591
0.6274,0.534032,0.481283,0.480225,0.477544
0.6275,0.533978,0.481235,0.480177,0.477496
0.6276,0.533925,0.481187,0.480129,0.477448
0.6277,0.533872,0.481139,0.480081,0.4774
0.6278,0.533818,0.48109,0.480033,0.477353
0.6279,0.533765,0.481042,0.479985,0.477305
0.628,0.533711,0.480994,0.479937,0.477257
0.6281,0.533658,0.480946,0.479889,0.477209
0.6282,0.533605,0.480898,0.479841,0.477162
0.6283,0.533551,0.48085,0.479793,0.477114
0.6284,0.533498,0.480802,0.479745,0.477066
0.6285,0.533445,0.480754,0.479697,0.477019
0.6286,0.533391,0.480706,0.479649,0.476971
0.6287,0.533338,0.480658,0.479601,0.476923
0.6288,0.533285,0.48061,0.479553,0.476875
0.6289,0.533231,0.480562,0.479505,0.476828
0.629,0.533178,0.480513,0.479458,0.47678
0.6291,0.533125,0.480465,0.47941,0.476732
0.6292,0.533071,0.480417,0.479362,0.476685
0.6293,0.533018,0.480369,0.479314,0.476637
0.6294,0.532965,0.480321,0.479266,0.476589
0.6295,0.532911,0.480273,0.479218,0.476542
0.6296,0.532858,0.480225,0.47917,0.476494
0.6297,0.532805,0.480177,0.479122,0.476446
0.6298,0.532752,0.480129,0.479074,0.476399
0.6299,0.532698,0.480081,0.479026,0.476351
0.63,0.532645,0.480033,0.478978,0.476304
0.6301,0.532592,0.479985,0.47893,0.476256
0.6302,0.532539,0.479937,0.478883,0.476208
0.6303,0.532485,0.479889,0.478835,0.476161
0.6304,0.532432,0.479841,0.478787,0.476113
0.6305,0.532379,0.479793,0.478739,0.476065
0.6306,0.532326,0.479745,0.478691,0.476018
0.6307,0.532272,0.479697,0.478643,0.47597
0.6308,0.532219,0.479649,0.478595,0.475923
0.6309,0.532166,0.479601,0.478547,0.475875
0.631,0.532113,0.479553,0.4785,0.475827
0.6311,0.532059,0.479505,0.478452,0.47578
0.6312,0.532006,0.479458,0.478404,0.475732
0.6313,0.531953,0.47941,0.478356,0.475685
0.6314,0.5319,0.479362,0.478308,0.475637
0.6315,0.531847,0.479314,0.47826,0.47559
0.6316,0.531794,0.479266,0.478213,0.475542
0.6317,0.53174,0.479218,0.478165,0.475494
0.6318,0.531687,0.47917,0.478117,0.475447
0.6319,0.531634,0.479122,0.478069,0.475399
0.632,0.531581,0.479074,0.478021,0.475352
0.6321,0.531528,0.479026,0.477973,0.475304
0.6322,0.531475,0.478978,0.477926,0.475257
0.6323,0.531421,0.47893,0.477878,0.475209
0.6324,0.531368,0.478883,0.47783,0.475162
0.6325,0.531315,0.478835,0.477782,0.475114
0.6326,0.531262,0.478787,0.477735,0.475067
0.6327,0.531209,0.478739,0.477687,0.475019
0.6328,0.531156,0.478691,0.477639,0.474972
0.6329,0.531103,0.478643,0.477591,0.474924
0.633,0.53105,0.478595,0.477544,0.474877
0.6331,0.530996,0.478547,0.477496,0.474829
0.6332,0.530943,0.4785,0.477448,0.474782
0.6333,0.53089,0.478452,0.4774,0.474734
0.6334,0.530837,0.478404,0.477353,0.474687
0.6335,0.530784,0.478356,0.477305,0.474639
0.6336,0.530731,0.478308,0.477257,0.474592
0.6337,0.530678,0.47826,0.477209,0.474544
0.6338,0.530625,0.478213,0.477162,0.474497
0.6339,0.530572,0.478165,0.477114,0.47445
0.634,0.530519,0.478117,0.477066,0.474402
0.6341,0.530466,0.478069,0.477019,0.474355
0.6342,0.530413,0.478021,0.476971,0.474307
0.6343,0.53036,0.477973,0.476923,0.47426
0.6344,0.530307,0.477926,0.476875,0.474212
0.6345,0.530254,0.477878,0.476828,0.474165
0.6346,0.530201,0.47783,0.47678,0.474118
0.6347,0.530148,0.477782,0.476732,0.47407
0.6348,0.530094,0.477735,0.476685,0.474023
0.6349,0.530041,0.477687,0.476637,0.473975
0.635,0.529988,0.477639,0.476589,0.473928
0.6351,0.529935,0.477591,0.476542,0.473881
0.6352,0.529882,0.477544,0.476494,0.473833
0.6353,0.52983,0.477496,0.476446,0.473786
0.6354,0.529777,0.477448,0.476399,0.473738
0.6355,0.529724,0.4774,0.476351,0.473691
0.6356,0.529671,0.477353,0.476304,0.473644
0.6357,0.529618,0.477305,0.476256,0.473596
0.6358,0.529565,0.477257,0.476208,0.473549
0.6359,0.529512,0.477209,0.476161,0.473502
0.636,0.529459,0.477162,0.476113,0.473454
0.6361,0.529406,0.477114,0.476065,0.473407
0.6362,0.529353,0.477066,0.476018,0.47336
0.6363,0.5293,0.477019,0.47597,0.473312
0.6364,0.529247,0.476971,0.475923,0.473265
0.6365,0.529194,0.476923,0.475875,0.473218
0.6366,0.529141,0.476875,0.475827,0.47317
0.6367,0.529088,0.476828,0.47578,0.473123
0.6368,0.529035,0.47678,0.475732,0.473076
0.6369,0.528982,0.476732,0.475685,0.473028
0.637,0.52893,0.476685,0.475637,0.472981
0.6371,0.528877,0.476637,0.47559,0.472934
0.6372,0.528824,0.476589,0.475542,0.472886
0.6373,0.528771,0.476542,0.475494,0.472839
0.6374,0.528718,0.476494,0.475447,0.472792
0.6375,0.528665,0.476446,0.475399,0.472745
0.6376,0.528612,0.476399,0.475352,0.472697
0.6377,0.528559,0.476351,0.475304,0.47265
0.6378,0.528507,0.476304,0.475257,0.472603
0.6379,0.528454,0.476256,0.475209,0.472556
0.638,0.528401,0.476208,0.475162,0.472508
0.6381,0.528348,0.476161,0.475114,0.472461
0.6382,0.528295,0.476113,0.475067,0.472414
0.6383,0.528242,0.476065,0.475019,0.472367
0.6384,0.52819,0.476018,0.474972,0.472319
0.6385,0.528137,0.47597,0.474924,0.472272
0.6386,0.528084,0.475923,0.474877,0.472225
0.6387,0.528031,0.475875,0.474829,0.472178
0.6388,0.527978,0.475827,0.474782,0.47213
0.6389,0.527926,0.47578,0.474734,0.472083
0.639,0.527873,0.475732,0.474687,0.472036
0.6391,0.52782,0.475685,0.474639,0.471989
0.6392,0.527767,0.475637,0.474592,0.471942
0.6393,0.527714,0.47559,0.474544,0.471894
0.6394,0.527662,0.475542,0.474497,0.471847
0.6395,0.527609,0.475494,0.47445,0.4718
0.6396,0.527556,0.475447,0.474402,0.471753
0.6397,0.527503,0.475399,0.474355,0.471706
0.6398,0.527451,0.475352,0.474307,0.471659
0.6399,0.527398,0.475304,0.47426,0.471611
0.64,0.527345,0.475257,0.474212,0.471564
0.6401,0.527292,0.475209,0.474165,0.471517
0.6402,0.52724,0.475162,0.474118,0.47147
0.6403,0.527187,0.475114,0.47407,0.471423
0.6404,0.527134,0.475067,0.474023,0.471376
